company_name,company_industry,employee_count_range,city,platform
Countryside Animal Hospital,Pet Services,"5001-10,000",Massillon,icims
INSIGHT2PROFIT,Business Consulting and Services,,Beachwood,icims
SEPT Physical Therapy,Wellness and Fitness Services,11-50,Asheville,icims
Greg's Japanese Auto,Motor Vehicle Manufacturing,11-50,Kent,icims
ERW Physical Therapy,Wellness and Fitness Services,11-50,Evans,icims
Law School Admission Council (LSAC),Education Administration Programs,,Newtown,icims
Jiffi Stop,Wholesale,"5001-10,000",Bowen,icims
Low Country Physical Therapy,Hospitals and Health Care,11-50,Murrells Inlet,icims
Northeast Lakeview College,Higher Education,201-500,Universal City,icims
Barker's Heating & Cooling,Consumer Services,11-50,College Station,icims
Eosso Brothers Paving,Construction,51-200,Farmingdale,icims
Pape-Dawson Engineers,Civil Engineering,1001-5000,San Antonio,icims
UHY LLP,Accounting,1001-5000,New York,icims
REI Systems,IT Services and IT Consulting,501-1000,Sterling,icims
Fast Dolphin,Staffing and Recruiting,51-200,Ft. Lauderdale,icims
"The Joseph, a Luxury Collection Hotel, Nashville",Hospitality,51-200,Nashville,icims
Great Dane,Truck Transportation,"5001-10,000",Chicago,icims
MB2 Dental,Hospitals and Health Care,"5001-10,000",Carrollton,icims
Synoptek,IT Services and IT Consulting,1001-5000,Irvine,icims
"Maxor National Pharmacy Services, LLC",Hospitals and Health Care,501-1000,Amarillo,icims
Service Champions Heating & Air Conditioning,Repair and Maintenance,201-500,Pleasanton,icims
Perry's Ice Cream,Food and Beverage Services,201-500,Akron,icims
Intelligent Waves,IT Services and IT Consulting,201-500,Reston,icims
"Amyx, Inc.",IT Services and IT Consulting,201-500,Reston,icims
Eide Bailly LLP,Accounting,1001-5000,United States,icims
WRH Realty Services Inc.,Real Estate,201-500,Saint Petersburg,icims
Ascentist Healthcare,Hospitals and Health Care,51-200,Leawood,icims
"Harvard Maintenance, Inc.",Construction,"5001-10,000",Miami,icims
NorthStar Medical Radioisotopes,Pharmaceutical Manufacturing,201-500,Beloit,icims
Spectrum Healthcare Resources,Hospitals and Health Care,201-500,Saint Louis,icims
National Louis University,Higher Education,1001-5000,Chicago,icims
"Colonna's Shipyard, Inc.",Maritime Transportation,501-1000,Norfolk,icims
The Catholic University of America,Higher Education,1001-5000,Washington,icims
BankNewport,Banking,201-500,Middletown,icims
Wisconsin Foundation and Alumni Association,Higher Education,501-1000,Madison,icims
Western Michigan University,Higher Education,"5001-10,000",Kalamazoo,icims
Spurs Sports & Entertainment,Spectator Sports,1001-5000,San Antonio,icims
Hebrew SeniorLife,Hospitals and Health Care,1001-5000, Roslindale,icims
LEARN Behavioral,Mental Health Care,1001-5000,Baltimore,icims
Flad Architects,Architecture and Planning,201-500,Madison,icims
Arrow Child and Family Ministries,Non-profit Organizations,201-500,Spring,icims
Legal & General America,Insurance,501-1000,Frederick,icims
Holisticare Hospice,Hospitals and Health Care,1001-5000,Wayne,icims
Dierksen Hospice,Hospitals and Health Care,1001-5000,Texarkana,icims
Lewis Energy Group,Oil and Gas,501-1000,San Antonio,icims
"Liquidity Services, Inc.",IT Services and IT Consulting,501-1000,Bethesda,icims
CAMRIS,Research Services,201-500,Bethesda,icims
Room & Board,Retail Furniture and Home Furnishings,501-1000,Minneapolis,icims
Green Brick Partners,Real Estate,51-200,Plano,icims
Rocky Vista University,Higher Education,501-1000,Englewood/Ivins/Billings,icims
North Arkansas Regional Medical Center,Hospitals and Health Care,501-1000,Harrison,icims
Blackhawk Technical College,Higher Education,201-500,Janesville,icims
"Bob's Red Mill Natural Foods, Inc.",Restaurants,501-1000,Milwaukie,icims
Intrepid Solutions,IT Services and IT Consulting,1-10,Sterling,icims
Seminole Hard Rock Support Services,Hospitality,"5001-10,000",Davie,icims
GSC,Industrial Machinery Manufacturing,51-200,Germantown,icims
ST Engineering iDirect,Telecommunications,501-1000,Herndon,icims
The Reserve at Lake Austin,Hospitality,51-200,Austin,icims
Tower Behavioral Health,Hospitals and Health Care,51-200,Reading,icims
Consumer Reports,"Technology, Information and Media",501-1000,Yonkers,icims
C&F Bank,Financial Services,201-500,Toano,icims
Renasant Bank,Banking,1001-5000,Tupelo,icims
Chateau Elan Winery & Resort,Hospitality,201-500,Braselton,icims
Heights Finance Corporation,Financial Services,1001-5000,Greenville,icims
Mitchell International,Software Development,"5001-10,000",San Diego,icims
Edmund Optics,Industrial Machinery Manufacturing,501-1000,Barrington,icims
"Mercy Medical Center, Baltimore, MD",Hospitals and Health Care,1001-5000,Baltimore,icims
Velir,Professional Services,51-200,Somerville,icims
Kirby Corporation,"Transportation, Logistics, Supply Chain and Storage",1001-5000,Houston,icims
H.W. Kaufman Group,Financial Services,1001-5000,Farmington Hills,icims
"Cotton Patch Cafe, LLC",Restaurants,1001-5000,Southlake,icims
FHIA Remodeling,Consumer Services,201-500,Fort Lauderdale,icims
"Rinchem Company, Inc.","Transportation, Logistics, Supply Chain and Storage",1001-5000,Albuquerque,icims
Hawks Cay Resort,Hospitality,51-200,Duck Key,icims
Embassy Suites Nashville Downtown,Hospitality,11-50,Nashville,icims
Cleary Gottlieb Steen & Hamilton LLP,Law Practice,1001-5000,New York,icims
HarborOne Bank,Banking,201-500,Brockton,icims
Rain Bird Corporation,Manufacturing,1001-5000,Azusa,icims
Erbert & Gerbert's Sandwich Shop,Restaurants,"5001-10,000",San Marcos,icims
Key Rehabilitation,Hospitals and Health Care,501-1000,Murfreesboro,icims
Macalester College,Higher Education,1001-5000,St. Paul,icims
LogicSource,Professional Services,201-500,Norwalk,icims
Raley's,Retail,1001-5000,West Sacramento,icims
EaglePicher Technologies,Defense and Space Manufacturing,501-1000,Joplin,icims
Ideal Image,Wellness and Fitness Services,1001-5000,Tampa,icims
Zwicker & Associates,Legal Services,501-1000,Andover,icims
AJM Packaging,Manufacturing,1001-5000,Bloomfield Hills,icims
Harbor Foodservice,Food and Beverage Services,51-200,Kent,icims
B3H Corporation,Defense and Space Manufacturing,51-200,Shalimar,icims
Grimmway Farms,Farming,"5001-10,000",Bakersfield,icims
"Wolf & Company, P.C.",Accounting,51-200,Boston,icims
Children's Home Society,Mental Health Care,11-50,Boise,icims
Real Life Dental,Dentists,51-200,Woodbridge,icims
Bridge Investment Group,Real Estate,501-1000,Salt Lake City,icims
Hollywood Casino at Kansas Speedway,Entertainment Providers,"5001-10,000",Kansas City,icims
Southern Star Central Gas Pipeline,Oil and Gas,501-1000,Owensboro,icims
"Ivy H. Smith Company, LLC",Telecommunications,51-200,Norcross,icims
Applied Underwriters,Insurance,501-1000,Omaha,icims
"The TCW Group, Inc.",Professional Services,501-1000,Los Angeles,icims
Rock Springs,Mental Health Care,1001-5000,Georgetown,icims
Unify Energy Solutions,IT Services and IT Consulting,51-200,Houston,icims
Pariveda,Business Consulting and Services,501-1000,Dallas,icims
Cottonwood Springs,Mental Health Care,"5001-10,000",Olathe,icims
The Durst Organization,Real Estate,501-1000,New York,icims
Black Rock Mountain Resort,Hospitality,11-50,Heber City,icims
Town of Vail,Government Administration,201-500,Vail,icims
The Goodtime Hotel,Hospitality,11-50,Miami Beach,icims
Oremor Automotive Group,Transportation Equipment Manufacturing,51-200,Ontario,icims
Technology Credit Union,Financial Services,201-500,San Jose,icims
Nippon Express USA,"Transportation, Logistics, Supply Chain and Storage","5001-10,000",Wood Dale,icims
"Frontdoor, Inc.",Consumer Services,501-1000,Memphis,icims
Isagenix,Personal Care Services,"5001-10,000",Gilbert,icims
Marriott Knoxville Downtown,Hospitality,"5001-10,000",Plano,icims
Veros Credit,Financial Services,201-500,Santa Ana,icims
Robinson Brothers Construction,Construction,51-200,Draper,icims
Oak Grove Technologies,Professional Services,201-500,Raleigh,icims
Linxx Global Solutions,Security Systems Services,201-500,Virginia Beach,icims
Air Line Pilots Association,Airlines and Aviation,501-1000,McLean,icims
CVP (Customer Value Partners),Business Consulting and Services,501-1000,Fairfax,icims
Nova Medical Centers,Hospitals and Health Care,501-1000,Houston,icims
Sharp Business USA,IT Services and IT Consulting,501-1000,Montvale,icims
MSA Security,Security and Investigations,"5001-10,000",New York,icims
"A.M. Best Company, Inc.",Financial Services,501-1000,Tewksbury,icims
HazTek Safety Management,Construction,201-500,Medford,icims
Trine University,Higher Education,1001-5000,Angola,icims
Desert Choice Schools,Education Administration Programs,51-200,Tempe,icims
Axway,Software Development,1001-5000,Scottsdale,icims
Frank Gay Commercial Services,Construction,51-200,Orlando,icims
(USTA) United States Tennis Association,Spectator Sports,,Purchase,icims
TCS Communications,Construction,201-500,Englewood,icims
ERMCO-ECI,Electrical Equipment Manufacturing,201-500,Dyersburg,icims
Sanderling Resort,Hospitality,51-200,Duck,icims
Royal Lahaina Resort,Hospitality,11-50,Lahaina,icims
Sacred Rock Inn,Hospitality,1-10,Elk,icims
Florida Detroit Diesel Allison,Oil and Gas,51-200,Fort Lauderdale,icims
"Celldex Therapeutics, Inc.",Biotechnology,201-500,Hampton,icims
"The Morrow Hotel Washington, DC Curio Collection by Hilton",Hospitality,"5001-10,000",Washington,icims
"Revantage, A Blackstone Portfolio Company",Real Estate,,Chicago,icims
Paratek Pharmaceuticals,Pharmaceutical Manufacturing,201-500,Boston,icims
JAMS,Alternative Dispute Resolution,501-1000,Irvine,icims
Margaritaville Resort Lake Tahoe,Hospitality,51-200,South Lake Tahoe,icims
ORS Partners,Business Consulting and Services,51-200,Audubon,icims
"Red Cap Plumbing, Air & Electric",Utilities,51-200,Tampa,icims
MacArthur Place Hotel & Spa,Hospitality,51-200,Sonoma,icims
Ohio Valley Hospice,Hospitals and Health Care,51-200,Cincinnati,icims
Essen Medical Associates,Hospitals and Health Care,1001-5000,New York,icims
PlumbingToday,Utilities,51-200,Poughkeepsie,icims
"ITility, LLC",Defense and Space Manufacturing,201-500,Chantilly,icims
FORUM Credit Union,Financial Services,1001-5000,Fishers,icims
"Persistent Systems, LLC",Software Development,201-500,New York,icims
Hollywood Casino York,Gambling Facilities and Casinos,"5001-10,000",Wyomissing,icims
Performance Physical Therapy,Hospitals and Health Care,51-200,Hockessin,icims
UNIVERSITY RADIOLOGY,Hospitals and Health Care,201-500,East Brunswick,icims
CapRelo,Human Resources Services,51-200,Sterling,icims
Williams Comfort Air,Consumer Services,201-500,Lawrence,icims
Foothills Sports Medicine Physical Therapy,Medical Practices,501-1000,Phoenix,icims
